,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
407,11505205,Male,21,1,46,1,< 1 Year,No,27924,160,193
408,11505206,Female,61,1,33,0,1-2 Year,Yes,49163,124,103
409,11505207,Male,38,1,29,1,1-2 Year,No,36314,124,256
410,11505208,Male,22,1,17,1,< 1 Year,No,37187,160,105
411,11505209,Male,45,1,8,0,1-2 Year,No,43733,26,197
412,11505210,Male,24,1,50,1,< 1 Year,No,37208,152,228
413,11505211,Female,25,1,25,1,< 1 Year,No,29679,152,164
414,11505212,Female,23,1,8,0,< 1 Year,No,77219,152,35
415,11505213,Male,22,1,8,0,< 1 Year,Yes,2630,160,58
416,11505214,Male,22,1,8,1,< 1 Year,No,38338,152,18
417,11505215,Female,22,1,8,1,< 1 Year,No,30137,152,257
418,11505216,Male,65,1,21,0,1-2 Year,Yes,2630,160,88
419,11505217,Female,35,1,28,1,1-2 Year,No,47977,124,160
420,11505218,Female,43,1,29,0,1-2 Year,Yes,30139,26,146
421,11505219,Male,67,1,28,0,1-2 Year,Yes,45168,55,254
422,11505220,Male,44,1,28,1,1-2 Year,No,2630,55,131
423,11505221,Male,60,1,30,0,1-2 Year,Yes,25702,26,131
424,11505222,Female,33,1,8,0,< 1 Year,Yes,39081,152,187
425,11505223,Female,39,1,30,1,1-2 Year,No,27003,107,218
426,11505224,Male,23,1,6,1,< 1 Year,No,26055,152,220
427,11505225,Female,22,1,41,1,< 1 Year,No,27206,152,185
428,11505226,Female,29,1,28,0,< 1 Year,Yes,27483,124,199
429,11505227,Male,25,1,47,1,< 1 Year,No,38768,152,191
430,11505228,Female,25,1,50,1,< 1 Year,No,37683,152,239
431,11505229,Male,36,1,43,1,1-2 Year,No,2630,124,215
432,11505230,Female,22,1,30,0,< 1 Year,Yes,2630,152,88
433,11505231,Male,38,1,28,0,1-2 Year,Yes,34947,124,189
434,11505232,Male,42,1,50,0,1-2 Year,Yes,2630,124,211
435,11505233,Male,61,1,28,0,1-2 Year,No,32468,52,83
436,11505234,Female,41,1,28,0,1-2 Year,Yes,2630,25,203
437,11505235,Male,20,1,37,0,< 1 Year,Yes,34162,160,54
438,11505236,Male,37,1,30,1,1-2 Year,No,26141,152,270
439,11505237,Male,24,1,41,0,< 1 Year,Yes,44778,152,259
440,11505238,Male,21,1,36,0,< 1 Year,Yes,39458,152,129
441,11505239,Male,40,1,15,0,1-2 Year,No,38562,156,146
442,11505240,Male,46,1,28,1,1-2 Year,No,44919,26,117
443,11505241,Male,48,1,28,0,1-2 Year,Yes,39132,26,150
444,11505242,Male,27,1,30,1,< 1 Year,No,28308,152,262
445,11505243,Male,43,1,28,1,1-2 Year,No,57345,26,260
446,11505244,Male,32,1,46,1,1-2 Year,No,2630,156,102
447,11505245,Female,26,1,50,1,< 1 Year,No,28578,152,285
448,11505246,Male,51,1,38,0,1-2 Year,Yes,27174,26,257
449,11505247,Female,21,1,36,0,< 1 Year,Yes,32125,152,293
450,11505248,Female,43,1,28,1,1-2 Year,No,33290,26,52
451,11505249,Male,34,1,36,1,< 1 Year,No,38657,152,25
452,11505250,Male,21,1,35,1,< 1 Year,No,27978,160,242
453,11505251,Male,26,1,11,0,< 1 Year,Yes,23498,152,213
454,11505252,Male,40,1,33,0,1-2 Year,Yes,30977,124,209
455,11505253,Male,23,1,11,1,< 1 Year,No,2630,152,190
456,11505254,Female,47,1,28,1,1-2 Year,No,30587,26,123
457,11505255,Female,24,1,29,0,< 1 Year,No,46661,152,70
458,11505256,Female,21,1,50,0,< 1 Year,Yes,28875,160,234
459,11505257,Female,32,1,16,1,< 1 Year,No,29229,152,126
460,11505258,Female,20,1,6,0,< 1 Year,Yes,31858,160,10
461,11505259,Male,23,1,34,0,< 1 Year,Yes,30441,152,194
462,11505260,Female,26,1,2,1,< 1 Year,No,38731,152,274
463,11505261,Male,47,1,28,1,1-2 Year,No,44303,26,254
464,11505262,Female,53,1,8,0,1-2 Year,Yes,45396,25,120
465,11505263,Female,52,1,8,0,> 2 Years,Yes,51159,124,180
466,11505264,Female,79,1,28,0,> 2 Years,Yes,35149,122,120
467,11505265,Male,30,1,6,1,< 1 Year,No,2630,160,113
468,11505266,Female,40,1,28,0,1-2 Year,Yes,44947,26,180
469,11505267,Male,30,1,39,0,1-2 Year,Yes,2630,124,247
470,11505268,Male,27,1,36,1,< 1 Year,No,34778,152,139
471,11505269,Male,29,1,45,1,< 1 Year,No,30681,152,191
472,11505270,Male,53,1,11,0,1-2 Year,Yes,2630,124,173
473,11505271,Female,52,1,28,0,1-2 Year,Yes,55748,124,249
474,11505272,Female,54,1,45,0,1-2 Year,Yes,2630,163,195
475,11505273,Male,22,1,22,1,< 1 Year,Yes,25903,152,189
476,11505274,Female,22,1,24,0,< 1 Year,Yes,29684,152,273
477,11505275,Female,22,1,13,1,< 1 Year,No,32118,152,78
478,11505276,Female,22,1,8,1,< 1 Year,No,39488,152,198
479,11505277,Female,27,1,18,0,1-2 Year,Yes,2630,157,277
480,11505278,Male,29,1,28,1,< 1 Year,No,39323,152,94
481,11505279,Female,23,1,28,1,< 1 Year,No,68411,152,95
482,11505280,Female,24,1,33,1,< 1 Year,No,31392,152,51
483,11505281,Male,45,1,37,0,> 2 Years,Yes,36224,26,190
484,11505282,Male,27,1,2,0,< 1 Year,No,33647,152,292
485,11505283,Male,29,1,50,0,< 1 Year,No,28791,152,232
486,11505284,Female,64,1,31,1,1-2 Year,No,2630,152,265
487,11505285,Male,24,1,10,0,< 1 Year,No,34508,152,29
488,11505286,Female,22,1,8,1,< 1 Year,No,33296,152,275
489,11505287,Female,67,1,28,0,1-2 Year,Yes,61216,124,267
490,11505288,Male,49,1,28,0,1-2 Year,Yes,47458,124,39
491,11505289,Male,21,1,36,1,< 1 Year,No,32444,160,62
492,11505290,Female,26,1,8,1,< 1 Year,No,39503,152,206
493,11505291,Female,24,1,29,1,< 1 Year,No,53929,152,282
494,11505292,Male,23,1,29,1,< 1 Year,No,32114,152,110
495,11505293,Female,21,1,46,1,< 1 Year,No,28281,160,165
496,11505294,Male,43,1,19,1,1-2 Year,Yes,2630,26,210
497,11505295,Male,49,1,41,0,1-2 Year,Yes,31425,124,146
498,11505296,Female,22,1,50,1,< 1 Year,No,29100,152,263
499,11505297,Male,23,1,8,1,< 1 Year,No,45263,152,222
500,11505298,Female,23,1,15,1,< 1 Year,No,29300,152,248
501,11505299,Female,25,1,6,1,< 1 Year,No,27246,152,224
502,11505300,Male,23,1,34,1,< 1 Year,No,29510,152,108
503,11505301,Female,24,1,21,1,< 1 Year,No,28816,152,255
504,11505302,Female,22,1,46,1,< 1 Year,No,25478,152,257
505,11505303,Male,46,1,28,0,1-2 Year,Yes,45990,124,232
506,11505304,Female,24,1,8,0,< 1 Year,Yes,33647,160,293
507,11505305,Male,27,1,8,0,< 1 Year,Yes,40753,152,237
508,11505306,Male,51,1,28,0,1-2 Year,Yes,55717,124,193
509,11505307,Female,24,1,23,1,< 1 Year,No,20739,152,206
510,11505308,Female,28,1,25,1,< 1 Year,No,31381,152,84
511,11505309,Female,44,1,35,0,1-2 Year,Yes,36991,124,211
512,11505310,Male,68,1,28,1,1-2 Year,No,34341,124,263
513,11505311,Female,33,1,7,0,1-2 Year,Yes,33939,26,76
514,11505312,Male,59,1,49,0,1-2 Year,Yes,32867,124,127
515,11505313,Female,44,1,36,0,1-2 Year,Yes,36970,124,249
516,11505314,Male,47,1,8,1,1-2 Year,No,38166,26,234
517,11505315,Female,21,1,32,1,< 1 Year,No,34378,152,80
518,11505316,Female,26,1,24,1,< 1 Year,No,28421,152,188
519,11505317,Female,45,1,41,0,1-2 Year,Yes,38045,26,198
520,11505318,Male,65,1,28,0,1-2 Year,Yes,53688,147,144
521,11505319,Male,23,1,46,0,< 1 Year,Yes,2630,160,80
522,11505320,Male,21,1,40,0,< 1 Year,Yes,2630,163,95
523,11505321,Female,42,1,50,0,1-2 Year,Yes,43791,124,187
524,11505322,Male,22,1,32,1,< 1 Year,No,35495,152,24
525,11505323,Male,29,1,29,1,< 1 Year,No,25693,152,219
526,11505324,Female,24,1,46,1,< 1 Year,No,32575,152,297
527,11505325,Male,57,1,41,0,1-2 Year,Yes,37004,26,274
528,11505326,Male,51,1,28,0,1-2 Year,Yes,40597,122,53
529,11505327,Male,60,1,28,0,1-2 Year,Yes,45179,124,63
530,11505328,Male,28,1,32,1,< 1 Year,No,34363,152,154
531,11505329,Female,35,1,28,0,1-2 Year,Yes,52474,26,155
532,11505330,Female,20,1,15,1,< 1 Year,Yes,28974,160,44
533,11505331,Female,26,1,28,1,< 1 Year,No,46773,152,187
534,11505332,Female,47,1,8,1,1-2 Year,No,28591,124,98
535,11505333,Male,22,1,9,0,< 1 Year,No,31576,152,137
536,11505334,Female,21,1,50,0,< 1 Year,Yes,37477,160,21
537,11505335,Female,22,1,44,1,< 1 Year,No,48715,152,293
538,11505336,Male,28,1,6,0,< 1 Year,No,2630,156,41
539,11505337,Female,24,1,41,1,< 1 Year,No,34258,152,114
540,11505338,Male,59,1,28,1,1-2 Year,No,45260,26,211
541,11505339,Male,24,1,8,0,< 1 Year,Yes,32506,152,57
542,11505340,Female,40,1,29,0,1-2 Year,Yes,2630,157,87
543,11505341,Male,77,1,28,0,1-2 Year,Yes,42572,124,80
544,11505342,Male,58,1,28,0,1-2 Year,Yes,39735,124,151
545,11505343,Female,40,1,48,0,1-2 Year,Yes,2630,25,51
546,11505344,Male,22,1,46,1,< 1 Year,No,30029,152,165
547,11505345,Male,25,1,11,1,< 1 Year,No,39084,152,130
548,11505346,Male,64,1,8,1,1-2 Year,No,31618,124,18
549,11505347,Female,25,1,20,0,< 1 Year,Yes,2630,124,73
550,11505348,Female,22,1,24,0,< 1 Year,Yes,2630,152,248
551,11505349,Female,22,1,32,1,< 1 Year,No,26433,160,166
552,11505350,Male,23,1,28,0,< 1 Year,Yes,46685,152,244
553,11505351,Male,22,1,36,0,< 1 Year,Yes,25952,152,266
554,11505352,Male,47,1,28,1,1-2 Year,No,45187,124,288
555,11505353,Female,57,1,33,0,1-2 Year,No,28705,26,133
556,11505354,Female,73,1,28,1,1-2 Year,Yes,30692,26,250
557,11505355,Male,21,1,8,1,< 1 Year,No,30677,152,287
558,11505356,Male,24,1,28,1,< 1 Year,No,52469,152,219
559,11505357,Female,21,1,8,0,< 1 Year,Yes,32741,160,63
560,11505358,Male,30,1,43,1,< 1 Year,No,2630,26,232
561,11505359,Male,45,1,28,0,1-2 Year,Yes,35246,26,162
562,11505360,Male,23,1,8,1,< 1 Year,No,61394,152,252
563,11505361,Male,40,1,28,0,1-2 Year,Yes,36444,26,103
564,11505362,Female,24,1,10,1,< 1 Year,No,24029,152,147
565,11505363,Female,24,1,7,1,< 1 Year,No,40573,152,101
566,11505364,Female,45,1,28,0,1-2 Year,Yes,51805,26,197
567,11505365,Male,58,1,28,0,1-2 Year,Yes,67522,26,231
568,11505366,Female,38,1,28,0,1-2 Year,Yes,57379,26,159
569,11505367,Male,24,1,45,1,< 1 Year,No,27888,152,237
570,11505368,Female,51,1,28,0,1-2 Year,Yes,46315,122,84
571,11505369,Female,32,1,28,0,< 1 Year,Yes,40000,124,272
572,11505370,Male,48,1,33,0,1-2 Year,Yes,30381,124,219
573,11505371,Male,58,1,46,1,1-2 Year,No,58910,26,251
574,11505372,Male,67,1,28,0,1-2 Year,Yes,30591,122,227
575,11505373,Female,39,1,28,0,1-2 Year,Yes,28398,122,219
576,11505374,Female,38,1,28,0,1-2 Year,Yes,42485,124,208
577,11505375,Male,49,1,7,0,> 2 Years,Yes,38207,124,54
578,11505376,Male,51,1,11,0,1-2 Year,Yes,41252,26,27
579,11505377,Female,28,1,45,1,< 1 Year,No,32677,152,137
580,11505378,Male,33,1,46,1,< 1 Year,No,2630,160,220
581,11505379,Male,52,1,28,0,1-2 Year,No,2630,26,55
582,11505380,Male,47,1,19,0,1-2 Year,Yes,33818,124,36
583,11505381,Male,59,1,41,1,1-2 Year,No,27446,152,29
584,11505382,Male,30,1,15,1,< 1 Year,No,46466,152,250
585,11505383,Female,27,1,28,1,< 1 Year,No,25757,154,80
586,11505384,Male,49,1,29,0,1-2 Year,Yes,35800,26,20
587,11505385,Female,23,1,30,1,< 1 Year,No,39087,152,37
588,11505386,Female,45,1,28,1,1-2 Year,No,39885,124,27
589,11505387,Male,49,1,28,0,1-2 Year,Yes,42549,124,35
590,11505388,Male,26,1,28,1,< 1 Year,No,30563,152,121
591,11505389,Female,33,1,28,0,1-2 Year,Yes,37556,124,223
592,11505390,Female,21,1,8,0,< 1 Year,Yes,30802,152,91
593,11505391,Female,24,1,29,1,< 1 Year,No,37182,151,243
594,11505392,Female,57,1,28,1,1-2 Year,No,53575,124,184
595,11505393,Female,79,0,17,0,1-2 Year,Yes,2630,124,116
596,11505394,Female,32,1,8,1,1-2 Year,No,34955,124,136
597,11505395,Female,22,1,6,0,< 1 Year,Yes,49528,152,298
598,11505396,Female,22,1,46,1,< 1 Year,No,27892,152,258
599,11505397,Female,41,1,28,0,1-2 Year,Yes,45413,122,199
600,11505398,Male,38,1,36,0,1-2 Year,No,2630,55,290
601,11505399,Male,37,1,10,0,1-2 Year,Yes,2630,160,273
602,11505400,Male,21,1,15,0,< 1 Year,Yes,32591,152,75
603,11505401,Male,65,1,2,1,1-2 Year,No,40833,130,152
604,11505402,Male,46,1,46,1,1-2 Year,No,30648,124,255
605,11505403,Male,50,1,6,0,1-2 Year,Yes,30360,124,153
606,11505404,Male,34,1,28,0,1-2 Year,Yes,49652,124,44
607,11505405,Male,47,1,9,0,1-2 Year,Yes,43447,26,20
608,11505406,Female,50,1,46,0,1-2 Year,Yes,31714,124,241
609,11505407,Male,76,1,28,0,1-2 Year,Yes,50260,26,272
610,11505408,Female,38,1,29,0,1-2 Year,Yes,31876,26,68
611,11505409,Female,23,1,43,1,< 1 Year,No,27671,152,99
612,11505410,Male,24,1,10,1,< 1 Year,No,29332,152,265
613,11505411,Female,58,1,28,0,> 2 Years,Yes,56277,26,197
614,11505412,Female,24,1,29,1,< 1 Year,No,32831,152,211
615,11505413,Female,34,1,45,0,< 1 Year,Yes,2630,152,144
616,11505414,Female,21,1,14,1,< 1 Year,Yes,2630,160,121
617,11505415,Male,54,0,28,0,> 2 Years,Yes,44792,124,174
618,11505416,Male,31,1,30,0,< 1 Year,Yes,2630,152,40
619,11505417,Female,49,1,28,0,1-2 Year,Yes,29046,124,83
620,11505418,Male,28,1,28,1,< 1 Year,No,41072,152,242
621,11505419,Female,49,1,28,0,1-2 Year,Yes,2630,25,248
622,11505420,Female,54,1,28,0,1-2 Year,Yes,51664,26,203
623,11505421,Male,32,1,50,0,< 1 Year,Yes,2630,156,248
624,11505422,Male,32,1,8,0,1-2 Year,Yes,54260,124,250
625,11505423,Female,46,1,28,1,1-2 Year,Yes,25209,122,103
626,11505424,Female,67,1,46,0,1-2 Year,Yes,77830,152,174
627,11505425,Female,27,1,11,1,< 1 Year,No,28126,152,86
628,11505426,Female,37,1,41,0,1-2 Year,Yes,34895,152,254
629,11505427,Female,25,1,35,1,< 1 Year,No,34302,152,56
630,11505428,Male,42,1,46,0,1-2 Year,Yes,30133,11,257
631,11505429,Male,30,1,37,1,< 1 Year,No,36604,152,103
632,11505430,Male,28,1,14,0,< 1 Year,Yes,24894,152,247
633,11505431,Male,40,1,8,1,1-2 Year,No,2630,124,294
634,11505432,Female,39,1,28,1,1-2 Year,Yes,43464,122,62
635,11505433,Female,29,1,28,0,< 1 Year,Yes,32857,160,90
636,11505434,Female,59,1,8,0,1-2 Year,Yes,2630,124,24
637,11505435,Female,26,1,45,1,< 1 Year,No,25057,152,106
638,11505436,Male,39,1,28,0,1-2 Year,Yes,37738,124,182
639,11505437,Female,40,1,36,0,1-2 Year,Yes,36306,124,168
640,11505438,Male,47,1,28,0,1-2 Year,No,46490,124,20
641,11505439,Female,51,1,28,0,> 2 Years,Yes,95217,26,34
642,11505440,Male,24,1,36,1,< 1 Year,No,48008,152,111
643,11505441,Male,24,1,11,1,< 1 Year,No,29103,152,282
644,11505442,Female,40,1,28,0,1-2 Year,Yes,43921,122,194
645,11505443,Male,32,1,28,0,< 1 Year,Yes,28887,26,88
646,11505444,Female,22,1,10,1,< 1 Year,No,21618,152,209
647,11505445,Male,28,1,11,1,< 1 Year,No,31382,152,147
648,11505446,Male,39,1,22,0,1-2 Year,Yes,36687,124,174
649,11505447,Male,34,1,28,0,1-2 Year,No,39956,124,238
650,11505448,Male,23,1,28,0,< 1 Year,Yes,30703,26,106
651,11505449,Male,42,1,8,0,1-2 Year,Yes,30308,124,83
652,11505450,Male,32,1,18,1,1-2 Year,No,2630,156,261
653,11505451,Female,23,1,32,1,< 1 Year,No,34147,152,250
654,11505452,Female,22,1,26,1,< 1 Year,No,27111,152,201
655,11505453,Male,53,1,41,0,1-2 Year,Yes,28573,157,263
656,11505454,Female,52,1,28,1,1-2 Year,No,48884,124,111
657,11505455,Female,39,1,33,1,1-2 Year,No,2630,160,216
658,11505456,Male,53,1,8,1,1-2 Year,No,35235,124,97
659,11505457,Female,40,1,28,1,1-2 Year,No,31113,124,114
660,11505458,Female,25,1,12,1,< 1 Year,No,33121,152,144
661,11505459,Male,48,1,33,1,1-2 Year,No,54412,124,293
662,11505460,Male,30,1,28,0,< 1 Year,Yes,32252,124,168
663,11505461,Female,20,1,46,0,< 1 Year,Yes,46234,157,102
664,11505462,Female,24,1,2,1,< 1 Year,No,30128,152,206
665,11505463,Male,23,1,13,1,< 1 Year,No,29178,152,182
666,11505464,Female,21,1,32,0,< 1 Year,Yes,2630,152,172
667,11505465,Male,47,1,28,0,1-2 Year,Yes,35366,124,52
668,11505466,Male,23,1,33,1,< 1 Year,No,29350,152,226
669,11505467,Female,22,1,45,1,< 1 Year,No,30668,152,215
670,11505468,Male,39,1,15,0,1-2 Year,Yes,2630,160,104
671,11505469,Male,23,1,30,1,< 1 Year,No,25962,152,162
672,11505470,Female,42,1,47,0,1-2 Year,Yes,39984,26,81
673,11505471,Male,56,1,8,0,1-2 Year,Yes,30553,124,288
674,11505472,Female,21,1,28,1,< 1 Year,No,37156,152,201
675,11505473,Male,22,1,8,1,< 1 Year,No,45177,152,175
676,11505474,Male,21,1,46,1,< 1 Year,No,46994,152,275
677,11505475,Male,46,1,28,0,1-2 Year,Yes,47742,124,44
678,11505476,Male,42,1,28,0,1-2 Year,Yes,45257,124,130
679,11505477,Female,25,1,30,0,< 1 Year,Yes,27018,152,278
680,11505478,Female,28,1,28,1,< 1 Year,No,37259,152,103
681,11505479,Female,25,1,15,1,< 1 Year,No,30798,152,146
682,11505480,Female,38,1,47,0,1-2 Year,Yes,2630,156,177
683,11505481,Male,41,1,1,0,> 2 Years,Yes,2630,124,20
684,11505482,Male,36,1,49,0,1-2 Year,Yes,2630,156,93
685,11505483,Male,23,1,27,0,< 1 Year,Yes,26869,152,248
686,11505484,Female,21,1,33,1,< 1 Year,No,39385,152,103
687,11505485,Male,37,1,28,0,1-2 Year,No,37883,26,115
688,11505486,Female,29,1,35,1,< 1 Year,No,2630,152,206
689,11505487,Female,25,1,46,1,< 1 Year,No,35247,152,236
690,11505488,Male,31,1,29,1,1-2 Year,Yes,2630,156,269
691,11505489,Female,41,1,28,0,1-2 Year,Yes,46478,124,28
692,11505490,Male,46,1,28,0,1-2 Year,Yes,48764,26,95
693,11505491,Female,23,1,15,1,< 1 Year,No,27416,152,250
694,11505492,Female,26,1,6,1,< 1 Year,No,23478,152,260
695,11505493,Male,28,1,30,0,< 1 Year,Yes,42258,152,194
696,11505494,Female,23,1,30,0,< 1 Year,Yes,29117,152,264
697,11505495,Female,44,1,28,1,1-2 Year,No,2630,26,180
698,11505496,Male,25,1,28,1,< 1 Year,No,53957,152,18
699,11505497,Male,27,1,28,0,1-2 Year,Yes,37259,157,74
700,11505498,Male,56,1,47,0,1-2 Year,Yes,34548,26,119
701,11505499,Male,44,1,28,0,1-2 Year,Yes,27317,25,239
702,11505500,Female,32,1,11,0,1-2 Year,Yes,26805,124,131
703,11505501,Female,24,1,14,1,< 1 Year,No,30342,152,236
704,11505502,Male,55,1,28,0,1-2 Year,Yes,31720,26,79
705,11505503,Female,22,1,45,1,< 1 Year,No,24175,152,276
706,11505504,Male,24,1,50,1,< 1 Year,No,54794,152,240
707,11505505,Female,23,1,23,1,< 1 Year,No,23151,152,284
708,11505506,Female,21,1,6,1,< 1 Year,Yes,22448,152,191
709,11505507,Male,43,1,28,0,1-2 Year,Yes,2630,156,120
710,11505508,Male,58,1,33,0,1-2 Year,No,42386,26,187
711,11505509,Male,20,1,28,1,< 1 Year,No,2630,154,43
712,11505510,Female,29,1,28,1,< 1 Year,No,29318,152,232
713,11505511,Female,55,1,38,1,1-2 Year,No,25682,124,187
714,11505512,Male,27,1,3,1,< 1 Year,Yes,2630,156,125
715,11505513,Male,23,1,49,0,< 1 Year,Yes,31216,152,231
716,11505514,Male,49,1,14,0,1-2 Year,Yes,2630,156,281
717,11505515,Male,38,1,43,0,1-2 Year,Yes,2630,124,298
718,11505516,Female,22,1,8,1,< 1 Year,No,43128,152,250
719,11505517,Female,28,1,23,1,< 1 Year,No,29900,152,31
720,11505518,Male,40,1,50,0,1-2 Year,Yes,23767,124,56
721,11505519,Female,40,1,28,0,1-2 Year,Yes,28197,26,226
722,11505520,Female,25,1,15,1,< 1 Year,No,39439,152,126
723,11505521,Female,38,1,28,0,1-2 Year,Yes,39103,13,74
724,11505522,Male,47,1,28,0,1-2 Year,Yes,67591,124,263
725,11505523,Male,25,1,39,1,< 1 Year,No,31140,152,260
726,11505524,Male,56,1,39,1,1-2 Year,No,29850,124,250
727,11505525,Male,59,1,28,1,1-2 Year,No,51451,52,279
728,11505526,Male,46,1,27,0,1-2 Year,Yes,24194,124,156
729,11505527,Male,53,1,28,0,1-2 Year,Yes,39877,124,222
730,11505528,Female,46,1,32,0,1-2 Year,Yes,2630,152,187
731,11505529,Male,43,1,28,0,> 2 Years,Yes,29600,122,235
732,11505530,Male,49,1,8,0,1-2 Year,No,2630,26,127
733,11505531,Male,29,1,29,0,< 1 Year,Yes,29583,156,106
734,11505532,Male,69,1,26,1,1-2 Year,No,2630,122,113
735,11505533,Female,21,1,17,1,< 1 Year,No,30903,160,123
736,11505534,Male,39,1,43,0,1-2 Year,Yes,23111,124,249
737,11505535,Female,59,1,8,0,1-2 Year,Yes,23861,124,25
738,11505536,Male,35,1,35,1,1-2 Year,No,48061,152,92
739,11505537,Male,77,1,43,1,1-2 Year,No,2630,26,90
740,11505538,Female,23,1,21,0,< 1 Year,Yes,30886,152,253
741,11505539,Male,64,1,28,0,1-2 Year,Yes,33283,124,209
742,11505540,Female,31,1,37,1,< 1 Year,No,2630,152,24
743,11505541,Male,22,1,46,0,< 1 Year,Yes,28258,152,226
744,11505542,Male,23,1,8,1,< 1 Year,No,36418,152,128
745,11505543,Male,23,1,24,1,< 1 Year,No,24892,152,199
746,11505544,Female,29,1,50,1,1-2 Year,No,28606,8,62
747,11505545,Male,25,1,29,1,< 1 Year,No,34189,152,195
748,11505546,Female,36,1,39,0,1-2 Year,Yes,33306,124,207
749,11505547,Female,22,1,41,1,< 1 Year,No,45938,152,267
750,11505548,Male,57,1,43,1,1-2 Year,No,31564,26,176
751,11505549,Male,50,1,8,0,1-2 Year,Yes,35420,124,145
752,11505550,Male,32,1,21,1,< 1 Year,No,30867,152,202
753,11505551,Male,41,1,46,0,1-2 Year,Yes,27802,124,209
754,11505552,Male,48,1,2,0,1-2 Year,Yes,2630,163,178
755,11505553,Female,59,1,28,0,1-2 Year,Yes,51581,26,175
756,11505554,Male,34,1,8,0,1-2 Year,Yes,48735,124,251
757,11505555,Female,22,1,25,1,< 1 Year,No,26592,152,257
758,11505556,Male,61,1,39,1,1-2 Year,No,2630,124,98
759,11505557,Male,24,1,8,0,< 1 Year,Yes,51161,152,38
760,11505558,Male,25,1,29,1,< 1 Year,No,30268,152,24
761,11505559,Male,39,1,11,0,1-2 Year,Yes,35185,26,244
762,11505560,Male,23,1,30,1,< 1 Year,No,38338,152,51
763,11505561,Male,43,1,28,0,> 2 Years,Yes,48057,26,42
764,11505562,Female,21,1,28,1,< 1 Year,No,34016,160,37
765,11505563,Male,23,1,30,1,< 1 Year,No,35426,152,282
766,11505564,Male,58,1,15,0,1-2 Year,Yes,2630,157,209
767,11505565,Female,21,1,41,0,< 1 Year,Yes,48564,152,149
768,11505566,Male,30,1,30,1,< 1 Year,No,30448,152,77
769,11505567,Female,28,1,41,1,< 1 Year,No,35995,152,49
770,11505568,Female,24,1,36,0,1-2 Year,No,48752,124,171
771,11505569,Female,32,1,5,1,< 1 Year,No,28797,152,134
772,11505570,Female,28,1,33,0,< 1 Year,Yes,34796,152,292
773,11505571,Male,23,1,12,1,< 1 Year,No,2630,160,276
774,11505572,Male,63,1,48,1,1-2 Year,No,2630,124,58
775,11505573,Female,22,1,30,1,< 1 Year,No,29731,152,49
776,11505574,Female,39,1,28,0,1-2 Year,Yes,31239,26,291
777,11505575,Male,54,1,11,0,1-2 Year,Yes,27602,124,91
778,11505576,Female,22,1,15,0,< 1 Year,Yes,29111,152,282
779,11505577,Female,24,1,28,1,< 1 Year,No,34242,152,78
780,11505578,Male,51,1,41,0,1-2 Year,Yes,32374,26,102
781,11505579,Female,50,1,41,0,1-2 Year,Yes,32627,26,270
782,11505580,Male,32,1,28,0,1-2 Year,Yes,33386,26,91
783,11505581,Male,28,1,3,1,< 1 Year,No,31666,152,115
784,11505582,Male,61,1,23,0,1-2 Year,Yes,34278,124,271
785,11505583,Female,41,1,28,0,1-2 Year,Yes,41435,124,227
786,11505584,Male,46,1,47,1,1-2 Year,No,27256,26,218
787,11505585,Male,52,1,8,0,1-2 Year,Yes,31256,124,215
788,11505586,Male,42,1,28,0,1-2 Year,Yes,38129,26,241
789,11505587,Female,72,1,28,0,> 2 Years,Yes,62659,26,244
790,11505588,Male,34,1,8,0,1-2 Year,Yes,63351,124,298
791,11505589,Male,47,1,28,1,1-2 Year,No,45315,124,298
792,11505590,Female,40,1,41,0,1-2 Year,Yes,2630,124,136
793,11505591,Male,31,1,8,0,< 1 Year,Yes,2630,156,193
794,11505592,Male,52,1,28,1,1-2 Year,No,64220,124,24
795,11505593,Female,38,1,8,0,1-2 Year,No,2630,157,187
796,11505594,Female,40,1,18,0,1-2 Year,Yes,38378,124,215
797,11505595,Female,39,1,0,1,1-2 Year,No,2630,26,261
798,11505596,Female,21,1,35,0,< 1 Year,Yes,38828,152,110
799,11505597,Male,22,1,8,1,< 1 Year,No,2630,152,100
800,11505598,Male,37,1,11,1,1-2 Year,No,25706,26,151
801,11505599,Female,24,1,6,1,< 1 Year,No,36284,152,157
802,11505600,Male,76,1,28,0,> 2 Years,Yes,32985,61,269
803,11505601,Female,44,1,28,0,1-2 Year,Yes,44700,26,150
804,11505602,Male,27,1,28,1,< 1 Year,No,41999,152,283
805,11505603,Female,21,1,9,0,< 1 Year,Yes,27256,152,83
806,11505604,Male,20,1,41,1,< 1 Year,Yes,2630,160,158
807,11505605,Male,35,1,46,0,1-2 Year,Yes,27243,124,212
808,11505606,Male,23,1,8,1,< 1 Year,No,35231,26,256
